base_plus_handcrafted_latent_skill,base_plus_handcrafted_skill,base_plus_latent_skill,base_plus_pca_latent_skill,base_plus_pca_skill,base_skill,block_rows,block_seconds,ci_high,ci_low,correction_event_frequencies,diagnostic,draws,feature,increment_beyond_handcrafted,increment_beyond_pca,large_event_samples,large_threshold,mapping_alpha,mean_forward_change_large,mean_source_progress_large,mean_target_progress_large,paired_intervals,quintile_monotonic,quintile_samples,quintile_target_means,samples,seed,source_subsystem,spearman,target,target_subsystem
-0.10532689359019698,-0.1131143848399574,0.06659694739641953,0.07183790404471435,0.0721085956719355,0.06622437172131068,,,,,,diagnostic_2,,futures_to_options_increment,0.007787491249760414,-0.0002706916272211535,,,,,,,"{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":1.9830185512096732e-06,""ci_low"":1.3310103614424994e-06,""ci_high"":2.5884118091687493e-06,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":1.9830185512096732e-06,""ci_low"":1.3207457539594236e-06,""ci_high"":2.7195397560986367e-06,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":1.9830185512096732e-06,""ci_low"":9.802172837400002e-07,""ci_high"":2.7556618608985443e-06,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-1.4407449393466498e-06,""ci_low"":-2.0925853374400223e-06,""ci_high"":-8.330914217713871e-07,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-1.4407449393466498e-06,""ci_low"":-2.11214509890502e-06,""ci_high"":-7.620489780482938e-07,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-1.4407449393466498e-06,""ci_low"":-2.4272828158501492e-06,""ci_high"":-5.616261214106916e-07,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""comparator_to_candidate"":{""60s"":{""mean_mae_reduction"":4.14485986267018e-05,""ci_low"":3.940140007030846e-05,""ci_high"":4.3202622577145034e-05,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":4.14485986267018e-05,""ci_low"":3.8974301556700715e-05,""ci_high"":4.3619039528569454e-05,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":4.14485986267018e-05,""ci_low"":3.8985455270447434e-05,""ci_high"":4.395488591300686e-05,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}}",,,,,1,futures,,signed_atm_iv_change,options
,,,,,,12,60,-0.003374881317235194,-0.15875828648485674,"{""source_led_correction"":471,""not_large"":569,""both_correct"":264,""target_led_correction"":433,""persistent_disagreement"":605}",diagnostic_1,500,futures_to_options_disequilibrium,,,1773,8.595365773849416,100.0,-0.33494449493353806,-0.056388966474484936,0.00043744346108107467,,False,"[0,0,39,530,1773]","[null,null,1.897567357772436e-05,9.043711536335495e-06,-7.097961804453962e-06]",2342,7,futures,-0.07806675858423705,signed_futures_return,options
,,,,,,24,120,-0.0032204810699436436,-0.14634777184748232,"{""source_led_correction"":471,""not_large"":569,""both_correct"":264,""target_led_correction"":433,""persistent_disagreement"":605}",diagnostic_1,500,futures_to_options_disequilibrium,,,1773,8.595365773849416,100.0,-0.33494449493353806,-0.056388966474484936,0.00043744346108107467,,False,"[0,0,39,530,1773]","[null,null,1.897567357772436e-05,9.043711536335495e-06,-7.097961804453962e-06]",2342,7,futures,-0.07806675858423705,signed_futures_return,options
,,,,,,60,300,-0.008385371244210444,-0.15317817933070038,"{""source_led_correction"":471,""not_large"":569,""both_correct"":264,""target_led_correction"":433,""persistent_disagreement"":605}",diagnostic_1,500,futures_to_options_disequilibrium,,,1773,8.595365773849416,100.0,-0.33494449493353806,-0.056388966474484936,0.00043744346108107467,,False,"[0,0,39,530,1773]","[null,null,1.897567357772436e-05,9.043711536335495e-06,-7.097961804453962e-06]",2342,7,futures,-0.07806675858423705,signed_futures_return,options
,,,,,,12,60,-0.01231782787921557,-0.08860462982421756,"{""source_led_correction"":471,""not_large"":569,""both_correct"":264,""target_led_correction"":433,""persistent_disagreement"":605}",diagnostic_1,500,futures_to_options_disequilibrium,,,1773,8.595365773849416,100.0,-0.33494449493353806,-0.056388966474484936,0.00043744346108107467,,False,"[0,0,39,530,1773]","[null,null,-0.0004707620694087102,0.00021662491391289909,-6.630687275244837e-05]",2342,7,futures,-0.053008466655407135,signed_atm_iv_change,options
,,,,,,24,120,-0.01004375974022138,-0.08798307980349972,"{""source_led_correction"":471,""not_large"":569,""both_correct"":264,""target_led_correction"":433,""persistent_disagreement"":605}",diagnostic_1,500,futures_to_options_disequilibrium,,,1773,8.595365773849416,100.0,-0.33494449493353806,-0.056388966474484936,0.00043744346108107467,,False,"[0,0,39,530,1773]","[null,null,-0.0004707620694087102,0.00021662491391289909,-6.630687275244837e-05]",2342,7,futures,-0.053008466655407135,signed_atm_iv_change,options
,,,,,,60,300,-0.013083558003927511,-0.08514851200998955,"{""source_led_correction"":471,""not_large"":569,""both_correct"":264,""target_led_correction"":433,""persistent_disagreement"":605}",diagnostic_1,500,futures_to_options_disequilibrium,,,1773,8.595365773849416,100.0,-0.33494449493353806,-0.056388966474484936,0.00043744346108107467,,False,"[0,0,39,530,1773]","[null,null,-0.0004707620694087102,0.00021662491391289909,-6.630687275244837e-05]",2342,7,futures,-0.053008466655407135,signed_atm_iv_change,options
,,,,,,12,60,0.12857890371714545,0.054416504573019026,"{""source_led_correction"":471,""not_large"":569,""both_correct"":264,""target_led_correction"":433,""persistent_disagreement"":605}",diagnostic_1,500,futures_to_options_disequilibrium,,,1773,8.595365773849416,100.0,-0.33494449493353806,-0.056388966474484936,0.00043744346108107467,,False,"[0,0,39,530,1773]","[null,null,0.03982701375518246,0.0413214864341022,0.044589914884409214]",2342,7,futures,0.09484029779930557,surface_displacement,options
,,,,,,24,120,0.1342817370698642,0.04928349337831212,"{""source_led_correction"":471,""not_large"":569,""both_correct"":264,""target_led_correction"":433,""persistent_disagreement"":605}",diagnostic_1,500,futures_to_options_disequilibrium,,,1773,8.595365773849416,100.0,-0.33494449493353806,-0.056388966474484936,0.00043744346108107467,,False,"[0,0,39,530,1773]","[null,null,0.03982701375518246,0.0413214864341022,0.044589914884409214]",2342,7,futures,0.09484029779930557,surface_displacement,options
,,,,,,60,300,0.12931716546388394,0.04407069244711843,"{""source_led_correction"":471,""not_large"":569,""both_correct"":264,""target_led_correction"":433,""persistent_disagreement"":605}",diagnostic_1,500,futures_to_options_disequilibrium,,,1773,8.595365773849416,100.0,-0.33494449493353806,-0.056388966474484936,0.00043744346108107467,,False,"[0,0,39,530,1773]","[null,null,0.03982701375518246,0.0413214864341022,0.044589914884409214]",2342,7,futures,0.09484029779930557,surface_displacement,options
,,,,,,12,60,0.11908026805073485,-0.014473936649485394,"{""source_led_correction"":471,""not_large"":569,""both_correct"":264,""target_led_correction"":433,""persistent_disagreement"":605}",diagnostic_1,500,futures_to_options_disequilibrium,,,1773,8.595365773849416,100.0,-0.33494449493353806,-0.056388966474484936,0.00043744346108107467,,False,"[0,0,39,530,1773]","[null,null,-1.0441076600004751e-06,-2.7277764927003893e-06,1.3159077497843237e-06]",2342,7,futures,0.05689936645456484,parity_restoration,options
,,,,,,24,120,0.12239732454294287,-0.013502734257836319,"{""source_led_correction"":471,""not_large"":569,""both_correct"":264,""target_led_correction"":433,""persistent_disagreement"":605}",diagnostic_1,500,futures_to_options_disequilibrium,,,1773,8.595365773849416,100.0,-0.33494449493353806,-0.056388966474484936,0.00043744346108107467,,False,"[0,0,39,530,1773]","[null,null,-1.0441076600004751e-06,-2.7277764927003893e-06,1.3159077497843237e-06]",2342,7,futures,0.05689936645456484,parity_restoration,options
,,,,,,60,300,0.11924444211481888,-0.011733637110913617,"{""source_led_correction"":471,""not_large"":569,""both_correct"":264,""target_led_correction"":433,""persistent_disagreement"":605}",diagnostic_1,500,futures_to_options_disequilibrium,,,1773,8.595365773849416,100.0,-0.33494449493353806,-0.056388966474484936,0.00043744346108107467,,False,"[0,0,39,530,1773]","[null,null,-1.0441076600004751e-06,-2.7277764927003893e-06,1.3159077497843237e-06]",2342,7,futures,0.05689936645456484,parity_restoration,options
,,,,,,12,60,0.056874311100785786,-0.06256607418161052,"{""source_led_correction"":471,""not_large"":569,""both_correct"":264,""target_led_correction"":433,""persistent_disagreement"":605}",diagnostic_1,500,futures_to_options_disequilibrium,,,1773,8.595365773849416,100.0,-0.33494449493353806,-0.056388966474484936,0.00043744346108107467,,False,"[0,0,39,530,1773]","[null,null,4.4314310145683776e-05,4.270455606703488e-05,4.737654063184585e-05]",2342,7,futures,-0.0016113901038174662,absolute_atm_straddle_change,options
,,,,,,24,120,0.057300346881649554,-0.07133411049828588,"{""source_led_correction"":471,""not_large"":569,""both_correct"":264,""target_led_correction"":433,""persistent_disagreement"":605}",diagnostic_1,500,futures_to_options_disequilibrium,,,1773,8.595365773849416,100.0,-0.33494449493353806,-0.056388966474484936,0.00043744346108107467,,False,"[0,0,39,530,1773]","[null,null,4.4314310145683776e-05,4.270455606703488e-05,4.737654063184585e-05]",2342,7,futures,-0.0016113901038174662,absolute_atm_straddle_change,options
,,,,,,60,300,0.07251014493552799,-0.06759220721658729,"{""source_led_correction"":471,""not_large"":569,""both_correct"":264,""target_led_correction"":433,""persistent_disagreement"":605}",diagnostic_1,500,futures_to_options_disequilibrium,,,1773,8.595365773849416,100.0,-0.33494449493353806,-0.056388966474484936,0.00043744346108107467,,False,"[0,0,39,530,1773]","[null,null,4.4314310145683776e-05,4.270455606703488e-05,4.737654063184585e-05]",2342,7,futures,-0.0016113901038174662,absolute_atm_straddle_change,options
,,,,,,12,60,0.02237779148176242,-0.053411307609983666,"{""source_led_correction"":471,""not_large"":569,""both_correct"":264,""target_led_correction"":433,""persistent_disagreement"":605}",diagnostic_1,500,futures_to_options_disequilibrium,,,1773,8.595365773849416,100.0,-0.33494449493353806,-0.056388966474484936,0.00043744346108107467,,False,"[0,0,39,530,1773]","[null,null,4.1200528637720985e-05,-2.5226384756058667e-05,4.265128812283588e-06]",2342,7,futures,-0.01461158272285873,near_atm_spread_change,options
,,,,,,24,120,0.019334559432082454,-0.05452891889615523,"{""source_led_correction"":471,""not_large"":569,""both_correct"":264,""target_led_correction"":433,""persistent_disagreement"":605}",diagnostic_1,500,futures_to_options_disequilibrium,,,1773,8.595365773849416,100.0,-0.33494449493353806,-0.056388966474484936,0.00043744346108107467,,False,"[0,0,39,530,1773]","[null,null,4.1200528637720985e-05,-2.5226384756058667e-05,4.265128812283588e-06]",2342,7,futures,-0.01461158272285873,near_atm_spread_change,options
,,,,,,60,300,0.00805616074304664,-0.04702535484941666,"{""source_led_correction"":471,""not_large"":569,""both_correct"":264,""target_led_correction"":433,""persistent_disagreement"":605}",diagnostic_1,500,futures_to_options_disequilibrium,,,1773,8.595365773849416,100.0,-0.33494449493353806,-0.056388966474484936,0.00043744346108107467,,False,"[0,0,39,530,1773]","[null,null,4.1200528637720985e-05,-2.5226384756058667e-05,4.265128812283588e-06]",2342,7,futures,-0.01461158272285873,near_atm_spread_change,options
,,,,,,12,60,0.05433818290700341,-0.11086545039966443,"{""source_led_correction"":471,""not_large"":569,""both_correct"":264,""target_led_correction"":433,""persistent_disagreement"":605}",diagnostic_1,500,futures_to_options_disequilibrium,,,1773,8.595365773849416,100.0,-0.33494449493353806,-0.056388966474484936,0.00043744346108107467,,False,"[0,0,39,530,1773]","[null,null,9.941326842202291e-05,0.00010846674423075272,0.0001160286099706283]",2342,7,futures,-0.02727732541859625,realized_futures_volatility,options
,,,,,,24,120,0.06602183369646797,-0.11209447689150084,"{""source_led_correction"":471,""not_large"":569,""both_correct"":264,""target_led_correction"":433,""persistent_disagreement"":605}",diagnostic_1,500,futures_to_options_disequilibrium,,,1773,8.595365773849416,100.0,-0.33494449493353806,-0.056388966474484936,0.00043744346108107467,,False,"[0,0,39,530,1773]","[null,null,9.941326842202291e-05,0.00010846674423075272,0.0001160286099706283]",2342,7,futures,-0.02727732541859625,realized_futures_volatility,options
,,,,,,60,300,0.08235638548951081,-0.1148117480795099,"{""source_led_correction"":471,""not_large"":569,""both_correct"":264,""target_led_correction"":433,""persistent_disagreement"":605}",diagnostic_1,500,futures_to_options_disequilibrium,,,1773,8.595365773849416,100.0,-0.33494449493353806,-0.056388966474484936,0.00043744346108107467,,False,"[0,0,39,530,1773]","[null,null,9.941326842202291e-05,0.00010846674423075272,0.0001160286099706283]",2342,7,futures,-0.02727732541859625,realized_futures_volatility,options
-0.14759844187708016,-0.15290242237290497,-0.0864660917902218,-0.014977622116375544,-0.004032467533416906,-0.08200533791537845,,,,,,diagnostic_1,,futures_to_options_increment,0.005303980495824812,-0.010945154582958638,,,,,,,"{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-8.55337154150024e-05,""ci_low"":-0.00011230095440697936,""ci_high"":-6.106811877190016e-05,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-8.55337154150024e-05,""ci_low"":-0.00011548895382871868,""ci_high"":-5.7498084987637354e-05,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-8.55337154150024e-05,""ci_low"":-0.00012353344421063643,""ci_high"":-4.570506816777226e-05,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-0.00020987029626351887,""ci_low"":-0.0002414787237335388,""ci_high"":-0.0001841595299276382,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-0.00020987029626351887,""ci_low"":-0.00024047342443246115,""ci_high"":-0.0001783040863084958,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-0.00020987029626351887,""ci_low"":-0.000247663886034448,""ci_high"":-0.00016978114480423136,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""comparator_to_candidate"":{""60s"":{""mean_mae_reduction"":0.00010170235144671123,""ci_low"":7.581698566141583e-05,""ci_high"":0.0001252663353769599,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":0.00010170235144671123,""ci_low"":7.030703305172273e-05,""ci_high"":0.0001324036232253898,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":0.00010170235144671123,""ci_low"":6.232925640824757e-05,""ci_high"":0.00014444588801222922,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}}",,,,,7,futures,,surface_displacement,options
-0.5278299451705093,-0.5293804988603081,0.02915331639966756,0.03657080613280539,0.037140299171189994,0.029302902911803264,,,,,,diagnostic_1,,futures_to_options_increment,0.0015505536897988392,-0.0005694930383846053,,,,,,,"{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-6.807445944957571e-07,""ci_low"":-1.2146792487991964e-06,""ci_high"":-1.661310846120766e-07,""positive_probability"":0.006,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-6.807445944957571e-07,""ci_low"":-1.284111054600784e-06,""ci_high"":-1.1068935359680646e-07,""positive_probability"":0.014,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-6.807445944957571e-07,""ci_low"":-1.4266434364906682e-06,""ci_high"":1.808295880705389e-08,""positive_probability"":0.028,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-2.5916728851297234e-06,""ci_low"":-3.2401561403069004e-06,""ci_high"":-1.9325723090572206e-06,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-2.5916728851297234e-06,""ci_low"":-3.26937380469467e-06,""ci_high"":-2.002835792018149e-06,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-2.5916728851297234e-06,""ci_low"":-3.3341297592357213e-06,""ci_high"":-1.9775443428902196e-06,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""comparator_to_candidate"":{""60s"":{""mean_mae_reduction"":7.056324983691728e-06,""ci_low"":6.718089816312612e-06,""ci_high"":7.359187852780726e-06,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":7.056324983691728e-06,""ci_low"":6.707102428723854e-06,""ci_high"":7.3918926580411715e-06,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":7.056324983691728e-06,""ci_low"":6.672960783532755e-06,""ci_high"":7.509965443332987e-06,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}}",,,,,7,futures,,signed_atm_iv_change,options
,,,,,,12,60,0.007425592630016057,-0.0977459528170174,"{""not_large"":1306,""persistent_disagreement"":1156,""target_led_correction"":732,""source_led_correction"":821,""both_correct"":462}",diagnostic_2,500,futures_to_options_disequilibrium,,,3171,8.595365773849416,100.0,-0.3252442960871741,-0.11689421328909974,0.004055080149235209,,False,"[0,0,91,1215,3171]","[null,null,-1.2670244489397322e-05,8.54774757667824e-07,-9.489826357578938e-06]",4477,7,futures,-0.048013102419724105,signed_futures_return,options
,,,,,,24,120,0.0064552019833828585,-0.10380266465631395,"{""not_large"":1306,""persistent_disagreement"":1156,""target_led_correction"":732,""source_led_correction"":821,""both_correct"":462}",diagnostic_2,500,futures_to_options_disequilibrium,,,3171,8.595365773849416,100.0,-0.3252442960871741,-0.11689421328909974,0.004055080149235209,,False,"[0,0,91,1215,3171]","[null,null,-1.2670244489397322e-05,8.54774757667824e-07,-9.489826357578938e-06]",4477,7,futures,-0.048013102419724105,signed_futures_return,options
,,,,,,60,300,0.005659532810922078,-0.10058584814655662,"{""not_large"":1306,""persistent_disagreement"":1156,""target_led_correction"":732,""source_led_correction"":821,""both_correct"":462}",diagnostic_2,500,futures_to_options_disequilibrium,,,3171,8.595365773849416,100.0,-0.3252442960871741,-0.11689421328909974,0.004055080149235209,,False,"[0,0,91,1215,3171]","[null,null,-1.2670244489397322e-05,8.54774757667824e-07,-9.489826357578938e-06]",4477,7,futures,-0.048013102419724105,signed_futures_return,options
,,,,,,12,60,0.04143778735752296,-0.011701757477149525,"{""not_large"":1306,""persistent_disagreement"":1156,""target_led_correction"":732,""source_led_correction"":821,""both_correct"":462}",diagnostic_2,500,futures_to_options_disequilibrium,,,3171,8.595365773849416,100.0,-0.3252442960871741,-0.11689421328909974,0.004055080149235209,,False,"[0,0,91,1215,3171]","[null,null,-0.0042421291326428506,-0.00016210950573775993,0.00019212443298137138]",4477,7,futures,0.015424843912247063,signed_atm_iv_change,options
,,,,,,24,120,0.04398748865912943,-0.00969248184907781,"{""not_large"":1306,""persistent_disagreement"":1156,""target_led_correction"":732,""source_led_correction"":821,""both_correct"":462}",diagnostic_2,500,futures_to_options_disequilibrium,,,3171,8.595365773849416,100.0,-0.3252442960871741,-0.11689421328909974,0.004055080149235209,,False,"[0,0,91,1215,3171]","[null,null,-0.0042421291326428506,-0.00016210950573775993,0.00019212443298137138]",4477,7,futures,0.015424843912247063,signed_atm_iv_change,options
,,,,,,60,300,0.04297904764061823,-0.009831009069961132,"{""not_large"":1306,""persistent_disagreement"":1156,""target_led_correction"":732,""source_led_correction"":821,""both_correct"":462}",diagnostic_2,500,futures_to_options_disequilibrium,,,3171,8.595365773849416,100.0,-0.3252442960871741,-0.11689421328909974,0.004055080149235209,,False,"[0,0,91,1215,3171]","[null,null,-0.0042421291326428506,-0.00016210950573775993,0.00019212443298137138]",4477,7,futures,0.015424843912247063,signed_atm_iv_change,options
,,,,,,12,60,0.08888481321377399,0.022462853246467494,"{""not_large"":1306,""persistent_disagreement"":1156,""target_led_correction"":732,""source_led_correction"":821,""both_correct"":462}",diagnostic_2,500,futures_to_options_disequilibrium,,,3171,8.595365773849416,100.0,-0.3252442960871741,-0.11689421328909974,0.004055080149235209,,False,"[0,0,91,1215,3171]","[null,null,0.0486459727079956,0.04220908251266021,0.04425408709303359]",4477,7,futures,0.059149094669352004,surface_displacement,options
,,,,,,24,120,0.09513653156807832,0.015180400036850068,"{""not_large"":1306,""persistent_disagreement"":1156,""target_led_correction"":732,""source_led_correction"":821,""both_correct"":462}",diagnostic_2,500,futures_to_options_disequilibrium,,,3171,8.595365773849416,100.0,-0.3252442960871741,-0.11689421328909974,0.004055080149235209,,False,"[0,0,91,1215,3171]","[null,null,0.0486459727079956,0.04220908251266021,0.04425408709303359]",4477,7,futures,0.059149094669352004,surface_displacement,options
,,,,,,60,300,0.09633731586580262,0.00391978320923476,"{""not_large"":1306,""persistent_disagreement"":1156,""target_led_correction"":732,""source_led_correction"":821,""both_correct"":462}",diagnostic_2,500,futures_to_options_disequilibrium,,,3171,8.595365773849416,100.0,-0.3252442960871741,-0.11689421328909974,0.004055080149235209,,False,"[0,0,91,1215,3171]","[null,null,0.0486459727079956,0.04220908251266021,0.04425408709303359]",4477,7,futures,0.059149094669352004,surface_displacement,options
,,,,,,12,60,0.12023816375471545,0.027436138714508625,"{""not_large"":1306,""persistent_disagreement"":1156,""target_led_correction"":732,""source_led_correction"":821,""both_correct"":462}",diagnostic_2,500,futures_to_options_disequilibrium,,,3171,8.595365773849416,100.0,-0.3252442960871741,-0.11689421328909974,0.004055080149235209,,False,"[0,0,91,1215,3171]","[null,null,-2.2253195441278095e-06,-1.5505693908354436e-06,7.808821866548081e-07]",4477,7,futures,0.07637633427613646,parity_restoration,options
,,,,,,24,120,0.12482991099818153,0.02865109517209221,"{""not_large"":1306,""persistent_disagreement"":1156,""target_led_correction"":732,""source_led_correction"":821,""both_correct"":462}",diagnostic_2,500,futures_to_options_disequilibrium,,,3171,8.595365773849416,100.0,-0.3252442960871741,-0.11689421328909974,0.004055080149235209,,False,"[0,0,91,1215,3171]","[null,null,-2.2253195441278095e-06,-1.5505693908354436e-06,7.808821866548081e-07]",4477,7,futures,0.07637633427613646,parity_restoration,options
,,,,,,60,300,0.1233191834503677,0.03550693475681695,"{""not_large"":1306,""persistent_disagreement"":1156,""target_led_correction"":732,""source_led_correction"":821,""both_correct"":462}",diagnostic_2,500,futures_to_options_disequilibrium,,,3171,8.595365773849416,100.0,-0.3252442960871741,-0.11689421328909974,0.004055080149235209,,False,"[0,0,91,1215,3171]","[null,null,-2.2253195441278095e-06,-1.5505693908354436e-06,7.808821866548081e-07]",4477,7,futures,0.07637633427613646,parity_restoration,options
,,,,,,12,60,0.10667843566679537,0.008812627545607857,"{""not_large"":1306,""persistent_disagreement"":1156,""target_led_correction"":732,""source_led_correction"":821,""both_correct"":462}",diagnostic_2,500,futures_to_options_disequilibrium,,,3171,8.595365773849416,100.0,-0.3252442960871741,-0.11689421328909974,0.004055080149235209,,False,"[0,0,91,1215,3171]","[null,null,8.548715325829747e-05,5.5409305625491675e-05,7.870109902782343e-05]",4477,7,futures,0.058190462430853684,absolute_atm_straddle_change,options
,,,,,,24,120,0.11250801507439503,0.010270403221079388,"{""not_large"":1306,""persistent_disagreement"":1156,""target_led_correction"":732,""source_led_correction"":821,""both_correct"":462}",diagnostic_2,500,futures_to_options_disequilibrium,,,3171,8.595365773849416,100.0,-0.3252442960871741,-0.11689421328909974,0.004055080149235209,,False,"[0,0,91,1215,3171]","[null,null,8.548715325829747e-05,5.5409305625491675e-05,7.870109902782343e-05]",4477,7,futures,0.058190462430853684,absolute_atm_straddle_change,options
,,,,,,60,300,0.11051098721560645,0.0071263271158509625,"{""not_large"":1306,""persistent_disagreement"":1156,""target_led_correction"":732,""source_led_correction"":821,""both_correct"":462}",diagnostic_2,500,futures_to_options_disequilibrium,,,3171,8.595365773849416,100.0,-0.3252442960871741,-0.11689421328909974,0.004055080149235209,,False,"[0,0,91,1215,3171]","[null,null,8.548715325829747e-05,5.5409305625491675e-05,7.870109902782343e-05]",4477,7,futures,0.058190462430853684,absolute_atm_straddle_change,options
,,,,,,12,60,0.020250625775308992,-0.04082685600691966,"{""not_large"":1306,""persistent_disagreement"":1156,""target_led_correction"":732,""source_led_correction"":821,""both_correct"":462}",diagnostic_2,500,futures_to_options_disequilibrium,,,3171,8.595365773849416,100.0,-0.3252442960871741,-0.11689421328909974,0.004055080149235209,,False,"[0,0,91,1215,3171]","[null,null,7.10878677916928e-05,3.0468055562100877e-05,-1.4011349731093512e-05]",4477,7,futures,-0.012792391874865866,near_atm_spread_change,options
,,,,,,24,120,0.013975054236548474,-0.04023328688542992,"{""not_large"":1306,""persistent_disagreement"":1156,""target_led_correction"":732,""source_led_correction"":821,""both_correct"":462}",diagnostic_2,500,futures_to_options_disequilibrium,,,3171,8.595365773849416,100.0,-0.3252442960871741,-0.11689421328909974,0.004055080149235209,,False,"[0,0,91,1215,3171]","[null,null,7.10878677916928e-05,3.0468055562100877e-05,-1.4011349731093512e-05]",4477,7,futures,-0.012792391874865866,near_atm_spread_change,options
,,,,,,60,300,0.009369423420767504,-0.03501430211549434,"{""not_large"":1306,""persistent_disagreement"":1156,""target_led_correction"":732,""source_led_correction"":821,""both_correct"":462}",diagnostic_2,500,futures_to_options_disequilibrium,,,3171,8.595365773849416,100.0,-0.3252442960871741,-0.11689421328909974,0.004055080149235209,,False,"[0,0,91,1215,3171]","[null,null,7.10878677916928e-05,3.0468055562100877e-05,-1.4011349731093512e-05]",4477,7,futures,-0.012792391874865866,near_atm_spread_change,options
,,,,,,12,60,0.11428409961378526,-0.006699171655901705,"{""not_large"":1306,""persistent_disagreement"":1156,""target_led_correction"":732,""source_led_correction"":821,""both_correct"":462}",diagnostic_2,500,futures_to_options_disequilibrium,,,3171,8.595365773849416,100.0,-0.3252442960871741,-0.11689421328909974,0.004055080149235209,,False,"[0,0,91,1215,3171]","[null,null,9.674846516508233e-05,0.00012068111209631772,0.00012801476381534262]",4477,7,futures,0.05235678573045182,realized_futures_volatility,options
,,,,,,24,120,0.12342707681489715,-0.013726906101853925,"{""not_large"":1306,""persistent_disagreement"":1156,""target_led_correction"":732,""source_led_correction"":821,""both_correct"":462}",diagnostic_2,500,futures_to_options_disequilibrium,,,3171,8.595365773849416,100.0,-0.3252442960871741,-0.11689421328909974,0.004055080149235209,,False,"[0,0,91,1215,3171]","[null,null,9.674846516508233e-05,0.00012068111209631772,0.00012801476381534262]",4477,7,futures,0.05235678573045182,realized_futures_volatility,options
,,,,,,60,300,0.13894538874603624,-0.01140908305249146,"{""not_large"":1306,""persistent_disagreement"":1156,""target_led_correction"":732,""source_led_correction"":821,""both_correct"":462}",diagnostic_2,500,futures_to_options_disequilibrium,,,3171,8.595365773849416,100.0,-0.3252442960871741,-0.11689421328909974,0.004055080149235209,,False,"[0,0,91,1215,3171]","[null,null,9.674846516508233e-05,0.00012068111209631772,0.00012801476381534262]",4477,7,futures,0.05235678573045182,realized_futures_volatility,options
